CustomerID,Gender,Age,Location,MembershipPeriod,PreferredCategory,VisitFrequency,AvgSessionTime,PagesViewed,PurchaseFrequency,AvgOrderValue,TotalSpent,LastPurchaseDaysAgo,DiscountUsed,CustomerSatisfaction,ReturnCount,ComplaintHistory,AppUsage,CartAbandonRate,CLV,ChurnRisk
C3703,Male,33,Surat,45,Books,24,19.63,13,8.24,797.8,6763.56,30,0,5,10,2,Medium,0.2,32322.22,0
C3704,Female,38,Bangalore,18,Toys,24,13.58,2,8.3,5194.43,45387.45,48,0,1,10,1,Medium,0.5,54633.35,1
C3705,Female,62,Kolkata,50,Beauty,2,23.14,3,8.66,2599.65,22830.37,65,0,4,8,4,Medium,0.64,110581.82,0
C3706,Female,43,Chennai,25,Beauty,14,32.85,4,14.95,1665.1,24797.33,147,0,3,8,2,Low,0.3,56087.78,0
C3707,Female,40,Ahmedabad,49,Home Decor,13,24.21,16,2.01,3263.59,6209.87,41,1,2,10,4,Medium,0.48,23543.74,1
C3708,Male,35,Jaipur,22,Beauty,24,2.33,12,12.18,1881.49,21423.25,93,0,5,9,1,High,0.24,48482.8,0
C3709,Male,48,Kolkata,45,Fashion,5,5.37,4,4.46,6649.08,31881.88,97,0,3,11,2,Medium,0.53,119935.01,0
C3710,Female,59,Ahmedabad,35,Fashion,2,33.02,12,5.74,6013.4,32046.97,81,0,5,3,2,Medium,0.79,109825.17,0
C3711,Male,29,Ahmedabad,29,Toys,23,19.2,7,1.67,7851.8,12942.8,102,1,5,8,4,High,0.06,35853.82,0
C3712,Female,18,Delhi,21,Sports,23,35.75,3,5.6,4412.38,26629.15,178,0,3,10,0,High,0.52,40308.8,1
C3713,Female,59,Jaipur,56,Electronics,19,29.93,5,14.87,986.88,13640.95,41,1,5,11,2,High,0.4,79822.46,0
C3714,Female,26,Hyderabad,7,Books,17,27.01,12,6.26,3131.82,18144.79,123,1,4,1,4,Low,0.07,13895.52,0
C3715,Female,20,Chennai,12,Toys,11,40.76,12,10.21,6757.51,71650.58,33,0,2,2,4,Medium,0.94,57623.71,1
C3716,Male,43,Pune,36,Books,16,2.92,7,2.25,3355.85,7296.32,82,0,1,0,4,Low,0.26,19581.48,1
C3717,Male,26,Surat,24,Toys,20,8.67,12,13.88,3808.7,52184.98,145,1,2,10,0,Medium,0.56,78807.35,1
C3718,Male,59,Pune,32,Grocery,18,28.85,2,12.5,3472.18,44492.46,84,1,1,6,3,Medium,0.37,94041.14,1
C3719,Male,33,Kolkata,27,Fashion,20,4.83,14,6.1,2112.42,12573.86,174,1,4,9,2,Medium,0.27,35172.13,0
C3720,Male,41,Jaipur,32,Beauty,8,29.73,16,5.55,863.6,5080.41,90,1,2,10,1,Medium,0.53,10140.1,1
C3721,Male,31,Kolkata,59,Electronics,2,44.32,7,6.77,1690.31,12516.75,71,1,4,8,4,High,0.69,70143.54,1
C3722,Female,20,Jaipur,32,Toys,17,39.79,4,6.32,3102.36,21305.11,105,0,3,2,1,Medium,0.79,52424.82,1
C3723,Female,51,Chennai,32,Grocery,11,27.41,5,4.24,2189.87,9369.45,57,1,1,7,4,High,0.63,20006.94,1
C3724,Male,50,Surat,26,Books,14,40.44,14,14.87,4710.06,68004.9,20,1,3,0,4,High,0.53,163991.4,0
C3725,Male,41,Surat,11,Grocery,16,7.0,9,12.25,5027.07,60765.43,169,1,3,5,2,High,0.78,60517.27,1
C3726,Female,26,Chennai,46,Grocery,15,21.55,5,4.38,4689.51,19842.33,75,1,2,5,0,Medium,0.52,63963.74,0
C3727,Male,30,Hyderabad,18,Books,15,20.43,2,14.74,953.88,13896.32,38,1,5,4,0,Low,0.97,23568.19,0
C3728,Male,19,Ahmedabad,39,Grocery,3,16.47,5,0.73,5434.82,3580.97,27,0,5,3,1,Low,0.53,16892.42,0
C3729,Male,24,Jaipur,5,Sports,26,2.01,3,6.85,3261.26,20352.36,137,0,4,2,3,Medium,0.32,11443.92,0
C3730,Female,38,Mumbai,16,Grocery,7,40.31,10,8.76,7061.82,65218.61,166,1,2,3,0,High,0.45,70043.43,1
C3731,Male,36,Mumbai,11,Electronics,29,35.44,8,1.05,4347.23,4413.79,113,0,3,6,0,Low,0.49,3811.83,0
C3732,Female,42,Ahmedabad,54,Toys,12,30.07,10,2.84,950.76,2859.15,153,1,4,6,3,High,0.28,15738.07,1
C3733,Male,64,Kolkata,35,Fashion,22,7.55,2,4.24,370.98,1566.65,14,0,3,2,0,High,0.16,4765.33,0
C3734,Female,39,Jaipur,48,Electronics,22,18.26,14,10.94,5709.34,66281.71,37,0,4,10,2,Medium,0.43,310927.27,0
C3735,Male,28,Bangalore,11,Beauty,23,41.75,4,14.13,3383.93,49379.29,178,0,1,9,2,Medium,0.9,32330.06,1
C3736,Male,50,Surat,42,Home Decor,24,28.53,12,9.56,2517.57,22628.71,92,0,4,2,1,Low,0.26,105388.95,0
C3737,Female,49,Pune,23,Sports,3,27.95,14,8.66,3743.28,32077.87,170,1,4,2,1,Low,0.36,68245.58,1
C3738,Female,38,Bangalore,55,Sports,19,41.26,16,8.28,857.43,7389.65,54,0,3,4,1,Low,0.76,29648.83,0
C3739,Female,56,Pune,34,Beauty,10,26.07,5,5.59,3318.28,17920.8,125,1,5,0,2,High,0.08,60864.27,0
C3740,Female,37,Surat,48,Books,29,27.7,16,12.5,2723.19,31951.88,163,0,3,9,1,Medium,0.83,123174.5,1
C3741,Female,25,Mumbai,17,Electronics,8,16.87,4,8.34,6461.46,54318.19,123,0,2,10,1,Low,0.72,56916.13,1
C3742,Female,59,Chennai,10,Electronics,16,17.97,3,3.84,1646.38,6035.9,31,0,3,6,2,Low,0.55,5506.68,0
C3743,Female,54,Hyderabad,18,Beauty,16,31.48,1,2.48,6123.64,15473.18,98,1,5,7,3,Medium,0.21,29167.03,0
C3744,Male,26,Delhi,44,Books,12,15.78,4,14.79,4153.1,58620.14,123,0,2,6,1,High,0.09,168629.45,1
C3745,Male,42,Kolkata,8,Home Decor,29,26.04,9,0.75,930.54,754.66,174,0,5,7,0,High,0.23,594.42,0
C3746,Male,42,Ahmedabad,59,Grocery,29,14.01,1,14.03,7766.52,105562.45,145,0,2,8,2,Low,0.76,426923.89,1
C3747,Female,50,Mumbai,26,Books,23,9.14,16,3.67,5953.41,23629.49,113,1,3,3,3,High,0.93,51674.84,1
C3748,Male,19,Chennai,3,Toys,26,21.54,3,10.03,2302.73,22077.75,85,0,5,2,0,Medium,0.74,6429.08,0
C3749,Male,36,Chennai,59,Grocery,5,11.35,6,4.87,4779.5,23762.43,90,0,5,6,0,Medium,0.53,125067.64,0
C3750,Female,63,Pune,52,Toys,20,40.64,13,12.97,7229.5,86831.98,92,1,1,11,4,Medium,0.95,347491.77,1
C3751,Female,37,Chennai,24,Fashion,6,15.06,17,8.38,7467.21,66059.06,128,0,1,8,3,Low,0.83,97356.74,1
C3752,Female,59,Jaipur,3,Electronics,25,27.69,15,2.55,5929.92,14214.68,22,0,4,11,4,Medium,0.66,4497.53,0
C3753,Male,58,Kolkata,38,Electronics,6,13.33,12,4.41,5903.06,27927.77,169,1,1,8,2,High,0.04,66104.55,1
C3754,Female,59,Delhi,2,Beauty,8,13.09,8,5.14,2435.68,12400.33,3,0,5,11,3,Medium,0.29,2666.71,0
C3755,Male,46,Mumbai,35,Beauty,17,17.08,16,13.35,7921.17,97172.32,92,1,4,7,4,High,0.31,338730.8,0
C3756,Male,23,Jaipur,17,Grocery,12,41.38,3,11.62,2174.81,24581.58,63,1,3,2,2,Medium,0.35,36167.06,0
C3757,Male,34,Mumbai,9,Books,22,18.83,4,12.53,988.43,13077.91,66,1,4,5,1,High,0.39,10991.74,0
C3758,Male,42,Hyderabad,36,Electronics,14,37.31,7,1.26,7825.83,9024.95,46,0,2,1,0,High,0.94,22909.35,0
C3759,Male,55,Delhi,22,Electronics,2,10.48,15,8.89,1476.91,13459.89,136,1,4,5,2,Low,0.74,28008.05,1
C3760,Female,21,Chennai,31,Sports,19,4.07,11,14.99,4316.42,64797.17,39,1,1,4,3,Low,0.69,145228.83,1
C3761,Male,47,Hyderabad,55,Toys,6,35.61,16,11.89,3905.47,44670.26,153,0,3,3,0,High,0.43,202961.23,1
C3762,Female,37,Pune,34,Fashion,18,25.3,14,2.25,6831.19,16155.95,94,0,2,2,0,Medium,0.34,34522.86,0
C3763,Female,20,Hyderabad,24,Fashion,4,23.66,13,10.34,3354.28,31578.69,47,0,4,7,2,Low,0.12,83119.99,0
C3764,Male,40,Bangalore,9,Toys,22,13.7,9,11.31,4166.8,47104.28,162,1,3,9,1,High,0.45,36899.09,1
C3765,Female,35,Pune,46,Grocery,5,5.11,18,7.96,636.78,5075.73,68,1,1,5,2,High,0.21,15603.25,1
C3766,Male,43,Delhi,58,Home Decor,6,22.76,3,1.64,1900.35,2858.77,57,1,3,8,4,High,0.39,15428.68,0
C3767,Female,53,Kolkata,43,Books,15,39.29,5,1.0,6714.07,6225.32,153,0,3,2,4,High,0.16,23571.95,1
C3768,Male,25,Bangalore,2,Electronics,6,7.16,2,14.1,3983.38,55150.79,87,1,2,4,4,Low,0.34,7816.19,1
C3769,Male,34,Mumbai,21,Sports,8,41.95,17,4.23,2078.17,8854.87,62,1,5,3,3,Low,0.04,18334.31,0
C3770,Male,48,Ahmedabad,34,Books,9,13.81,16,6.0,3140.59,17159.66,39,0,1,5,2,Medium,0.01,40343.33,1
C3771,Female,54,Ahmedabad,27,Electronics,21,24.88,13,12.03,2495.24,27086.54,114,1,2,1,0,Medium,0.87,57456.8,1
C3772,Female,62,Bangalore,37,Beauty,22,4.86,11,10.49,4582.9,45119.03,122,0,2,5,3,Low,0.64,124879.74,1
C3773,Male,50,Kolkata,7,Books,6,20.28,8,14.54,696.13,10097.05,135,0,2,2,4,High,0.59,4843.91,1
C3774,Female,44,Jaipur,22,Grocery,22,7.41,5,1.85,2032.27,3414.02,95,1,5,7,3,Medium,0.51,8307.65,0
C3775,Female,62,Ahmedabad,4,Books,2,4.06,2,10.75,3033.23,34128.25,6,1,5,9,0,Medium,0.73,12282.48,0
C3776,Female,21,Bangalore,14,Home Decor,16,43.56,4,1.69,7447.25,11709.7,123,1,4,9,3,Medium,0.74,18918.29,1
C3777,Female,39,Delhi,34,Books,20,33.39,3,0.5,5099.24,2688.63,83,1,4,10,1,Low,0.94,7970.34,0
C3778,Female,43,Surat,23,Books,1,32.92,2,2.24,4182.75,8816.07,19,0,1,5,4,Medium,0.24,14030.71,1
C3779,Female,49,Kolkata,44,Books,28,5.89,3,9.44,1769.34,16190.2,175,0,1,11,2,High,0.79,52448.89,1
C3780,Female,41,Kolkata,42,Fashion,16,41.96,16,10.3,4595.47,47135.42,19,1,5,7,4,Low,0.99,202599.77,0
C3781,Male,63,Jaipur,25,Electronics,1,22.19,9,6.86,7453.37,49568.31,34,0,5,6,4,High,0.03,126256.11,0
C3782,Male,52,Pune,1,Home Decor,1,38.65,6,1.17,4660.58,4933.35,171,0,5,5,2,Low,0.37,577.06,0
C3783,Male,54,Chennai,51,Toys,7,2.54,15,9.69,1568.76,16443.45,141,1,2,8,2,Medium,0.44,56744.41,1
C3784,Female,49,Ahmedabad,55,Grocery,16,14.82,5,1.74,7977.82,13288.58,164,0,5,10,0,Medium,0.82,71596.06,0
C3785,Female,24,Chennai,48,Toys,17,44.83,9,2.56,4141.2,9829.76,25,1,2,8,0,Medium,0.01,30876.46,0
C3786,Male,50,Chennai,15,Fashion,16,20.4,6,7.93,2760.58,20282.46,97,1,2,9,1,Medium,0.6,21729.35,1
C3787,Female,48,Delhi,32,Electronics,16,40.21,3,5.44,4176.0,24873.84,56,0,1,9,3,High,0.89,46403.15,1
C3788,Male,29,Mumbai,14,Sports,6,16.1,13,7.24,2330.42,15600.27,21,1,3,3,3,High,0.15,20340.76,0
C3789,Male,28,Chennai,41,Grocery,18,24.59,15,9.71,533.87,5024.78,34,0,4,7,3,High,0.12,21229.49,0
C3790,Female,41,Kolkata,21,Electronics,22,38.73,11,2.82,7149.31,18417.61,110,0,4,2,4,High,1.0,42329.77,1
C3791,Male,25,Jaipur,55,Fashion,22,28.05,16,13.45,3602.33,50733.13,25,0,1,10,4,High,0.83,172502.28,1
C3792,Male,49,Jaipur,47,Fashion,28,33.18,15,8.61,6097.27,53513.34,82,0,1,4,2,Medium,0.7,154973.75,1
C3793,Female,55,Surat,58,Sports,27,11.84,6,0.82,7778.67,6421.33,107,1,5,11,1,Medium,0.4,34875.18,0
C3794,Female,39,Mumbai,7,Grocery,3,8.7,14,9.61,5170.92,53229.06,11,1,5,2,1,Low,0.85,33998.44,0
C3795,Male,51,Pune,36,Grocery,8,11.9,11,7.22,5625.45,41211.47,19,0,5,9,3,Low,0.92,151534.18,0
C3796,Female,36,Kolkata,21,Home Decor,27,23.2,10,10.67,7562.96,88048.76,177,0,2,3,2,Low,0.73,109295.87,1
C3797,Female,37,Kolkata,50,Electronics,4,36.44,16,11.87,4277.47,52020.37,177,1,2,4,3,High,0.4,163356.08,1
C3798,Male,31,Surat,40,Home Decor,29,17.22,12,14.11,2763.23,37853.35,162,1,5,7,4,Medium,0.58,153617.37,0
C3799,Male,50,Hyderabad,12,Fashion,23,26.29,7,14.98,7394.66,100508.91,130,0,2,9,2,Low,0.1,97317.4,1
C3800,Female,27,Surat,15,Toys,4,36.61,7,8.47,831.25,7357.91,30,1,1,7,3,High,0.16,6465.09,1
C3801,Male,33,Chennai,15,Fashion,17,12.27,18,8.64,1952.48,16443.12,109,0,5,2,1,Medium,0.78,24264.91,1
C3802,Female,21,Bangalore,17,Books,22,39.97,15,0.83,2927.74,2478.24,38,1,4,7,0,Low,0.03,3959.19,0
C3803,Female,44,Jaipur,34,Sports,5,42.98,6,13.04,6322.26,88647.67,15,0,4,9,4,Low,0.05,306904.59,0
C3804,Female,45,Surat,44,Sports,25,3.68,19,0.92,7260.04,6021.54,75,1,2,3,3,Low,0.51,19228.71,1
C3805,Male,60,Chennai,35,Toys,14,4.54,8,9.67,3778.76,38437.89,60,1,4,10,2,Low,0.17,129605.17,0
C3806,Female,33,Ahmedabad,39,Toys,15,5.91,15,1.93,2503.18,4768.61,132,1,5,1,2,High,0.29,17703.91,0
C3807,Male,50,Mumbai,38,Grocery,25,35.4,4,4.64,3019.72,12958.0,83,0,4,2,3,High,0.4,48054.66,0
C3808,Male,36,Kolkata,14,Toys,12,10.14,18,2.53,5355.41,13772.63,14,0,1,7,1,Low,0.52,12239.39,1
C3809,Male,38,Hyderabad,55,Home Decor,27,33.2,13,2.49,1516.65,3801.09,114,0,2,11,3,Low,0.28,14232.05,1
C3810,Male,39,Mumbai,59,Fashion,13,20.97,1,1.58,4515.22,7622.46,81,1,4,4,4,Medium,0.48,43703.3,1
C3811,Female,26,Chennai,5,Books,24,37.96,8,5.11,4831.01,24792.92,8,0,2,1,2,High,0.37,8646.64,0
C3812,Male,26,Pune,30,Electronics,23,36.77,19,6.64,5750.49,40683.13,77,1,1,6,4,Medium,0.08,81875.03,1
C3813,Male,26,Ahmedabad,4,Books,18,43.27,17,7.23,4950.01,36107.01,93,0,4,4,0,Medium,0.87,13214.92,0
C3814,Female,44,Chennai,15,Beauty,14,12.79,10,6.88,1046.56,7123.93,111,0,5,5,1,High,0.28,9899.29,0
C3815,Male,34,Bangalore,39,Electronics,24,11.86,1,8.09,5603.75,44166.38,139,0,3,1,3,High,0.61,155813.91,1
C3816,Female,61,Delhi,35,Sports,19,3.35,1,12.97,467.46,5667.28,80,1,4,10,3,High,0.57,20947.67,1
C3817,Male,62,Chennai,45,Electronics,22,19.65,5,9.66,3305.38,32466.59,50,0,1,6,1,Low,0.2,104355.77,0
C3818,Female,25,Surat,10,Toys,26,21.74,1,0.75,3511.38,2656.84,87,1,3,0,2,Medium,0.03,2389.27,1
C3819,Female,33,Chennai,55,Fashion,7,43.47,13,3.01,1198.05,3949.25,76,1,4,9,3,Low,0.86,18412.24,0
C3820,Male,35,Surat,2,Home Decor,28,37.72,9,5.56,375.9,2053.39,38,1,2,9,1,Medium,0.5,289.32,0
C3821,Male,50,Pune,44,Toys,6,9.17,16,14.26,847.95,11901.98,152,1,1,4,3,Medium,0.41,32398.31,1
C3822,Male,18,Kolkata,24,Toys,5,36.34,8,1.63,3736.51,5681.07,95,0,4,8,2,High,0.76,14334.85,0
C3823,Female,29,Jaipur,28,Books,4,9.67,14,10.8,2150.73,23681.16,166,1,1,6,1,Low,0.03,46321.94,1
C3824,Male,23,Delhi,22,Grocery,18,5.34,17,0.98,831.15,871.19,125,1,5,8,2,Medium,0.77,1777.97,0
C3825,Male,58,Pune,44,Home Decor,25,37.99,4,5.76,2274.32,12439.64,65,0,3,8,3,High,0.41,43553.19,0
C3826,Male,22,Surat,32,Beauty,14,43.97,7,11.67,4371.93,46011.01,90,1,3,0,1,High,0.55,128988.57,0
C3827,Male,33,Jaipur,31,Grocery,16,5.79,17,5.49,6014.47,34283.91,17,1,5,7,0,Medium,0.75,93892.42,0
C3828,Female,35,Bangalore,19,Beauty,23,37.0,16,6.74,3472.41,21210.49,100,0,3,11,3,Medium,0.55,36376.31,1
C3829,Female,35,Mumbai,51,Beauty,23,38.95,14,13.63,5021.25,67197.82,145,1,3,6,1,High,0.06,302311.17,1
C3830,Male,18,Delhi,21,Fashion,20,7.11,16,1.46,4895.09,7307.94,27,0,5,10,0,Low,0.73,15489.69,0
C3831,Male,36,Hyderabad,3,Fashion,14,14.18,2,8.15,7201.62,57355.14,89,1,2,1,1,Medium,0.79,12252.65,1
C3832,Female,25,Pune,6,Toys,5,33.55,15,5.81,1681.34,9300.82,25,1,3,2,4,High,0.46,4770.8,1
C3833,Female,20,Mumbai,32,Sports,22,36.73,11,14.48,3968.51,60903.44,102,0,2,5,4,Medium,0.44,116835.05,1
C3834,Male,42,Mumbai,2,Sports,28,17.22,13,12.01,5165.09,59563.0,96,1,1,10,1,High,0.25,7538.11,1
C3835,Male,22,Chennai,24,Beauty,11,8.88,4,2.27,4301.86,9140.34,177,0,1,10,1,Medium,0.64,17004.22,1
C3836,Male,57,Chennai,45,Home Decor,12,29.88,1,13.95,3767.63,51385.3,58,1,3,2,4,Low,0.88,182047.2,1
C3837,Female,36,Hyderabad,59,Sports,18,32.18,15,3.56,7795.63,25708.0,124,0,1,7,3,Medium,0.66,102135.06,1
C3838,Male,35,Hyderabad,27,Fashion,4,23.66,12,1.73,7553.51,13565.18,1,1,5,3,4,Low,0.77,31930.62,0
C3839,Female,48,Surat,9,Sports,13,8.23,9,8.35,5008.21,43575.61,141,0,3,6,4,Medium,0.84,30217.05,1
C3840,Female,50,Hyderabad,13,Beauty,20,38.31,7,11.18,3684.73,37197.51,21,1,5,3,4,Low,0.23,56968.96,0
C3841,Female,64,Mumbai,55,Books,28,29.75,3,10.88,6116.44,69140.42,1,1,2,1,2,Medium,0.4,235818.65,0
C3842,Male,35,Surat,14,Grocery,13,39.37,16,8.24,4249.6,33608.94,159,0,4,6,3,High,0.44,50650.79,1
C3843,Male,56,Jaipur,51,Home Decor,4,42.12,4,7.64,7965.89,62760.69,61,1,4,7,2,Low,0.56,339282.36,0
C3844,Male,33,Kolkata,11,Home Decor,23,36.65,14,14.56,5581.72,84626.03,3,1,3,0,3,Medium,0.05,80345.85,0
C3845,Male,33,Kolkata,14,Electronics,29,43.22,13,12.4,824.83,9773.33,157,1,5,4,2,Low,0.59,13402.55,1
C3846,Female,64,Kolkata,16,Toys,23,43.03,19,10.63,3394.71,33815.15,176,0,4,9,2,High,0.09,56111.43,1
C3847,Female,55,Delhi,10,Sports,7,28.63,2,3.33,5923.04,21011.13,82,1,3,7,1,High,0.81,17262.01,0
C3848,Female,58,Delhi,20,Toys,23,33.31,10,12.39,6786.24,88103.71,25,1,4,0,4,Medium,0.96,184227.93,0
C3849,Female,24,Hyderabad,16,Toys,2,32.07,19,11.37,6562.95,79652.3,162,1,4,11,1,High,0.29,124549.42,1
C3850,Male,31,Kolkata,58,Home Decor,21,28.71,15,14.88,7824.73,114935.13,18,0,1,2,1,Medium,0.51,427892.7,0
C3851,Male,60,Bangalore,34,Books,26,2.83,7,2.43,4066.23,9794.72,28,0,3,1,1,Medium,0.82,25940.09,0
C3852,Male,42,Chennai,57,Books,18,17.3,15,10.87,1378.52,14517.5,4,0,4,2,0,Low,0.31,85329.04,0
C3853,Female,49,Bangalore,16,Fashion,21,6.3,17,14.7,5322.27,78222.7,119,1,3,2,3,High,0.16,97910.44,1
C3854,Female,55,Kolkata,14,Grocery,28,14.91,16,7.21,844.77,6269.34,116,1,1,2,1,Medium,0.74,5375.05,1
C3855,Female,39,Kolkata,53,Fashion,6,4.95,17,11.13,7796.13,92229.6,149,1,3,0,1,High,0.7,393542.14,0
C3856,Male,33,Chennai,28,Sports,16,41.56,16,14.64,6140.7,84203.27,70,0,1,2,0,High,0.57,168310.96,1
C3857,Male,46,Kolkata,18,Beauty,3,21.41,18,8.44,7862.54,65104.54,21,0,4,1,0,Low,0.94,110386.24,0
C3858,Female,33,Pune,26,Books,22,10.14,17,10.64,3204.85,33835.0,94,1,4,8,4,Medium,0.96,82518.06,1
C3859,Male,29,Mumbai,38,Books,15,27.15,4,0.79,421.63,332.29,148,0,4,9,1,Medium,0.86,1144.08,0
C3860,Female,34,Surat,7,Electronics,21,10.45,2,8.04,4313.93,34975.15,126,1,1,7,3,High,0.29,15278.36,1
C3861,Female,54,Chennai,45,Electronics,20,36.59,17,4.21,1233.11,5504.69,169,0,2,5,1,Medium,0.23,16780.6,1
C3862,Female,44,Kolkata,34,Books,10,15.15,17,2.4,5533.13,14305.36,121,0,1,6,4,Medium,0.84,31864.3,1
C3863,Male,42,Delhi,47,Grocery,9,15.54,2,10.77,4131.15,41459.5,128,1,1,0,1,Medium,0.65,137033.74,1
C3864,Male,30,Delhi,49,Home Decor,11,39.41,2,1.07,6101.54,6806.35,31,1,5,6,0,Medium,0.4,33538.29,0
C3865,Male,25,Mumbai,45,Home Decor,14,26.05,15,13.62,2541.23,34466.93,100,1,4,7,0,High,0.41,152854.04,0
C3866,Male,22,Delhi,7,Books,24,40.15,16,8.01,6684.57,52662.26,153,0,4,7,4,Low,0.85,39670.02,1
C3867,Male,29,Surat,33,Home Decor,12,19.75,11,9.9,5311.32,48515.82,69,0,5,5,4,Low,0.16,162483.03,0
C3868,Female,58,Ahmedabad,35,Electronics,7,16.79,2,4.17,7905.36,30091.67,17,0,2,6,0,Medium,0.94,71573.54,0
C3869,Female,20,Ahmedabad,52,Beauty,11,23.77,8,3.14,1674.89,5761.73,148,0,3,10,0,Low,0.63,20865.95,0
C3870,Male,52,Ahmedabad,50,Home Decor,17,4.64,12,4.03,694.03,2876.58,45,0,4,1,1,Medium,0.79,13262.55,0
C3871,Male,50,Mumbai,39,Toys,25,8.63,14,3.87,6853.08,26269.07,111,0,4,3,4,Low,0.37,96116.98,1
C3872,Male,39,Mumbai,21,Fashion,9,11.44,14,13.04,2906.07,39879.07,50,1,1,7,1,Medium,0.59,56221.99,1
C3873,Male,61,Surat,49,Books,22,37.12,12,11.92,3620.6,39628.41,179,0,2,10,0,Low,0.75,133649.51,1
C3874,Female,26,Chennai,28,Home Decor,23,33.55,2,12.86,7427.65,97572.23,120,0,2,3,3,Low,0.44,178881.19,1
C3875,Male,58,Hyderabad,32,Toys,13,10.31,14,11.16,3693.37,42542.03,161,0,2,7,4,Medium,0.49,92437.33,1
C3876,Male,35,Ahmedabad,44,Beauty,16,13.9,12,9.83,2594.75,25261.81,98,0,2,9,1,High,0.58,77468.45,0
C3877,Male,46,Delhi,16,Books,3,42.6,9,8.15,758.12,5872.96,116,0,5,11,4,Medium,0.06,9301.81,1
C3878,Female,56,Bangalore,56,Toys,5,5.69,8,4.35,3710.6,17608.61,123,1,1,3,3,Low,0.86,55163.0,1
C3879,Female,44,Hyderabad,10,Grocery,23,25.54,16,10.73,5343.13,55051.53,29,0,5,8,2,Medium,0.87,62053.19,0
C3880,Male,53,Surat,23,Grocery,17,24.45,10,2.48,2372.65,5442.62,150,1,5,0,0,High,0.28,13863.8,0
C3881,Female,62,Chennai,48,Toys,28,33.21,7,7.91,5826.9,47293.5,3,1,3,5,3,Medium,0.88,191979.66,0
C3882,Female,34,Delhi,52,Electronics,1,13.24,15,3.33,3982.63,13459.29,6,0,1,0,2,Medium,0.75,44927.37,1
C3883,Female,51,Kolkata,50,Beauty,21,42.2,9,7.82,6907.43,56768.47,168,0,2,11,1,High,0.48,170748.75,1
C3884,Male,63,Chennai,15,Toys,9,19.66,4,4.76,1545.38,7729.37,76,1,1,5,3,Low,0.35,7401.05,1
C3885,Female,20,Ahmedabad,55,Fashion,23,14.29,6,1.28,6129.51,8034.44,5,0,2,3,2,High,0.4,26339.15,0
C3886,Female,22,Ahmedabad,43,Beauty,17,16.49,12,7.8,7480.65,54936.06,3,0,3,7,3,Low,0.53,221628.23,0
C3887,Female,31,Kolkata,50,Fashion,29,17.0,15,3.14,6008.76,20328.4,4,0,4,7,2,High,0.41,97252.66,0
C3888,Female,20,Surat,6,Fashion,13,10.55,19,2.84,3425.72,9239.25,5,0,5,8,1,Low,0.42,6142.88,0
C3889,Female,40,Jaipur,33,Beauty,15,41.91,2,6.07,2074.51,11569.74,57,0,3,6,1,High,0.2,35108.44,0
C3890,Male,56,Chennai,55,Books,28,9.52,19,5.75,1057.43,5838.84,99,1,5,10,1,High,0.71,33962.3,0
C3891,Female,47,Kolkata,39,Sports,21,39.96,2,13.07,5246.25,68338.54,170,1,2,7,1,Low,0.61,181857.02,1
C3892,Female,62,Surat,12,Beauty,8,19.41,15,8.69,1399.98,11453.35,83,1,2,10,1,High,0.99,10285.79,1
C3893,Female,40,Surat,52,Toys,8,13.58,12,12.89,6754.94,84174.7,156,1,3,2,2,High,0.14,356585.55,1
C3894,Male,44,Mumbai,36,Books,28,10.54,1,2.63,7697.68,20300.34,55,1,4,9,1,Low,0.11,75527.71,0
C3895,Female,27,Chennai,31,Fashion,2,23.69,14,5.68,1345.58,7372.24,166,0,4,3,3,High,0.52,23942.72,1
C3896,Female,42,Delhi,10,Books,23,30.78,4,8.55,3195.61,25078.29,23,0,5,3,3,Medium,0.15,27295.73,0
C3897,Male,30,Jaipur,53,Books,10,40.62,11,2.72,7517.0,19208.07,135,0,2,5,1,Low,0.61,72834.43,1
C3898,Female,33,Pune,34,Home Decor,5,30.06,7,2.36,3924.43,9806.62,38,1,2,6,3,Low,0.2,20036.64,1
C3899,Female,58,Bangalore,41,Toys,16,22.8,13,10.09,4422.7,48679.96,109,0,4,8,1,High,0.48,166023.28,0
C3900,Female,51,Chennai,10,Grocery,25,3.44,14,9.98,6055.87,56188.06,85,0,2,9,3,High,0.61,42380.15,1
C3901,Male,54,Hyderabad,52,Grocery,19,41.36,7,3.9,1921.11,7763.58,37,1,2,5,4,High,0.46,28135.3,1
C3902,Male,39,Surat,11,Toys,1,40.8,11,3.79,7839.45,32121.59,134,1,3,1,0,Medium,0.32,27130.77,1
C3903,Female,34,Mumbai,57,Toys,13,18.28,11,11.31,6312.8,68529.62,138,1,4,9,3,High,0.78,434470.27,1
C3904,Male,40,Kolkata,14,Electronics,4,3.25,9,2.2,1542.57,3617.27,155,0,4,9,3,Medium,0.85,4803.62,1
C3905,Female,53,Ahmedabad,3,Grocery,7,33.53,4,13.89,1155.24,17345.83,116,1,1,6,0,Low,0.28,3485.45,1
C3906,Female,26,Kolkata,57,Sports,1,36.04,2,14.18,7499.15,102073.75,106,1,4,9,4,Medium,0.81,607146.71,0
C3907,Female,19,Kolkata,33,Fashion,2,25.33,2,13.13,5574.71,66706.99,57,1,4,8,0,High,0.39,227288.24,0
C3908,Male,49,Jaipur,7,Beauty,16,19.32,9,3.55,596.97,2295.9,92,0,1,7,3,Medium,0.49,1062.19,1
